sentence_id	sentence	sentence_domain	source
7d849ed2cb0a6dffb0734391b83b4f2e8f3e6e7d68dfe3efb9ffff93b0df3f77	몰랐어?		Self Citation
7d86f19d3ec768c40179b2e947f6cbba35bfa54a18df34fbf732f8d264c3fc36	삼촌!		Self Citation
7d8728f30d7f68dc422defb7506e9f7f8a872fa67238b55d7f07d45b5776f74d	부르셨습니까?		Self Citation
7d98f5c04b125563a1e7638c78892f556a650030b69af9486ec1f20ef0052e80	그런 셈이죠.		Self Citation
7dae213f7bbd8132c8c49b3a271013e29783ef9d06dfe31496d2bf38d4f6b988	아파요?		Self Citation
7db68c0b268193d50f2d6f2c136254f42234c4f016affa244115b1af10bdb736	그렇단다.		Self Citation
7dc0ef19c8fc636d1806f8baa68080e39d8ef5cfa18d045981118722080254d9	약속할게요.		Self Citation
7dd24f2d324bf6965996fcae4cdcbf7eed085b6c18e1bd209c24caa43ca9e190	그렇군요.		Self Citation
7dde24786ad2ab09537cad72637c93b252f86a9305e791b632087eb8a502d60e	이미 늦었어.		Self Citation
7dde662440f357b860245edd29784c34dc5a1e892cfb599cc3240d0a46694f29	내가 어리석었어.		Self Citation
7de6f0776c4c1ce0e92706dae8400520dfd8696dabeb3699313f8dd9d3b525cc	제 말을 믿으세요.		Self Citation
7df26a919fce7f6866bb98850458c0ebe1a80a1d10c08b553406b726c7723c0c	어떻게 된 거죠?		Self Citation
7df2cec70d475af5070b0d23baae24c4e6ce6addaa3fb5d1a4f555136e145620	정지!		Self Citation
7dfeaee8298258596ec5378415395832d436eaaa41056d1beda62697a6df1a72	그 때 겪었던 기억은 삶이 이렇게 애달프다고밖에 못 하겠단 말이다.		self
7dff56391e45a6d5287b26f28bbeebe5758bdcf6a02829abca8fdf1d3b5406ee	고맙군!		Self Citation
7e00260d698ed2bd9f517d69d81f212a4c4006d287846259dd1b4c6d149bce89	돈 때문이 아니에요.		Self Citation
7e0b77dfc475a43c984406726e5458825f2b5c05a3721cc9aee98e90c06b5199	그거 좋네.		Self Citation
7e27d209b42d5cecbbda5d9974a59fb2360081b0c0a4082d6854e9da27046106	왜 그래?		Self Citation
7e2d891c73fb7816088915d77fee1e60e3a71a1f27ef17b714179f243fa5235d	맘에 쏙 들어.		Self Citation
7e2e85b3ce67cf440a951fd9bade1784d78bf32d0b495e932b09e2cf1552f1a5	아직도 모르겠어?		Self Citation
7e34cd20434ca42e78ed00e0c2a492b6a0d358a8540b93b2b7ec0eed95bd8c93	와줘서 고마워요.		Self Citation
7e375775fb1ddf386f61eea2e793e2aa89434a8331669a4eeb8e5c2abc1e7151	왜 이래요?		Self Citation
7e3827c25b59be99820a96e380592c7c1ec6c314062033e5e260b1da64253413	할머니!		Self Citation
7e58bbcc708bce3fb5709b9cad9ef8ea3e34aa29c50486a1fc237b0277f44271	너 대체 뭐가 문제야?		Self Citation
7e5fdfcf7fe2b51cb5a16e6f305cbe2893dbad44055781835fe55540a5d2f7fa	교통사고를 당했어요.		Self Citation
7e6402f3652c8a8178816f22e2594856e025cc806554cc9c6c0301690211b91b	기억 안 나?		Self Citation
7e7e4769ef23f1cdf18f55f5437e1444c014591850fe2156c77da340244ac718	어디 아파?		Self Citation
7e8858eccbf3d0b86b9fb618b1f6cdb0cc8678b98abb2e745dbb13a64b384d85	아니, 안 돼.		Self Citation
7e8f56d7f88ea00c7a300acc81ec9fa6b3aee13cf7ff749d2c3508a2420f5f85	잘됐군.		Self Citation
7e934e4166f530efd4d70c9f69de2b2eb7c0d0cbaee9bc19d624a118ff828716	신경 쓰지 마요.		Self Citation
7e94311acfe4442d1374fb60d0261c916e81c7b91228690f4548a14d03321db6	도와드릴까요?		Self Citation
7ea8d299c7666e4cce0b99c5f5cee7a9aad38e9da0249ed47ae2a09f109becbe	좋아, 알았어.		Self Citation
7ea9a9d22303881afc457d0a1d19c6145070adeb8ccac71e2a1272b03965ce36	얼마예요?		Self Citation
7ebc70e18418da53dab83efb6b0424cd95741c2a11872d04326ea8a2ca059e9c	손들어!		Self Citation
7ed54422b6563acbc929e0f67ccf81651a8942c1d200ddc1c4a73a713d055a1e	잘 해봐.		Self Citation
7eda30c3cad0e4c2626c53d99dfaa6269d49b833f6ce9d4e4ac33f9f50b046c6	아시겠죠?		Self Citation
7eddc8c1931ff4bf54411a351f33f88785e0d837fd6b175538cd24d6d16c49d2	엄마, 무슨 일이에요?		Self Citation
7ede0e9212d12e7e356821263a65e0bb00bc98dbe92e814fc8f0d82740ef46ee	그건 중요하지 않아.		Self Citation
7edf4357597f73904e1d31cc18bdcd2b77f1e7e95f754cee4b2262101178952b	힘들어.		Self Citation
7ee8dad2af523c051426e2afb4def4f037163f0541dd8664a8703b0b90bdc583	화났어?		Self Citation
7f19f248797ce618c5089ef7c5dc45642e1b9e6f6dfea5d060a5831d677d2154	아가야!		Self Citation
7f31f41aea97847d6140ff1fd4c8bb1f814cef0c81eb1a8c7efca5e9d9b97fe6	진짜에요?		Self Citation
7f325df0547dabcac056660eb1ce94c359bc6cb2115964125214ecf355eea52f	그게 뭐죠?		Self Citation
7f34baf5b4b4cda6435c5a9d01da57900725af86a3dfbe14a2f6fbca65f0c7a2	속이 다 시원하네.		Self Citation
7f3c5a9a62f7a3fd195f8e153f371a5f15c3a3cdae97ea689e7f8cc49dd09de2	정신 좀 차려!		Self Citation
7f7cc1a98b7fea83fc9b407a10f4a12316b0a35b765606384e9ba85ce8d682ae	재밌을 거야.		Self Citation
7f82accb55409958b2d8823bc0eac141d4548727453c39e94f916810557f3c01	아줌마!		Self Citation
7f913d96976c56af432d28b6dcd803980d5c5bc292740c1ef5c0cfeffe93e37c	이쪽으로!		Self Citation
7f996d160c260f6c3ac8841795e7515d031e685ca103a9253d3ccf6789466d1a	소용없어요.		Self Citation
7f9cc27bb5219d7e513b4f6df37b1feabe3527160c46313595d491899c20fbc8	본때를 보여줘!		Self Citation
7fa329dc9afc2ea261d4c3ad319c4d58eb54bce538540dad6a796007d967ceea	여기 있으면 안 돼.		Self Citation
7fa735ca01234332fb9901575b8787c4014e9ac30f645f9171e2b49d11046fa0	최선을 다하겠습니다.		Self Citation
7fa9f2385d200d035b16bca654f6359554707b7c32a050ee03c9f7dd2059a0e5	이틀 전에 아직 거기 있었어?		Self Citation
7fb34bd6567a0c059e5f7c83be32896da2bc36d7b79cb57025ac784dd74190ef	이제 어쩌죠?		Self Citation
7fc3177b0c75a7fab7472f8e6609d6fec97f6107653203ecd3457bf95ea17407	앗싸!		Self Citation
7fcd33551050d099f6fac65d02703e16013451e3d0413ebaccebbc1492c39555	그렇구나.		Self Citation
7fcf7d6d89307882a5c4398e8427b270f5a6e6ddfb774e8ba5470f9fa7fca070	예쁘다.		Self Citation
7fd6cb0bd2643c8b32e61db7a12b2be0b56ef8bc231fe989e1803a6516f330a8	정답!		Self Citation
7fd9262b50eb0a364e992ea4bc536d793725e8903834a6bbf8e7b8f7afec35b5	괜찮아.		Self Citation
8000feeb7a615ba7133b6519f2b291395262f874a93ce3288dae100f4fe57ad4	이 년 동안 찾고 있었습니다.		Self Citation
801559ce20dd83bd5157386e6e10967cec771bdafccf0d89921e90dec0f02108	보셨죠?		Self Citation
80172c6539dfe8d0c92f73cac3915d67e58582df457a03fb566d3da76a6d5f28	난 당신 남편이잖아.		Self Citation
801b49894546b369b83d50b173e613041437c5a4240249f65327a6e3bc510d99	붙잡아!		Self Citation
8029dbc2f247d77ad6c9f258612256618bb5c6619d651749479bd54d48f05cc0	좋았어?		Self Citation
803339a4535a19442960aa1515c6061be68f8240f152ed38159b6c56f352812e	날 실망시키지 마.		Self Citation
805326c6088e138bffa721ec5c47f8653c17d1b142eea33a80e0e6018dd12a09	그럴까요?		Self Citation
80605490a86ba579121a2a5db32806e5e2c2c24215072e53891091535b8b9ad6	곧 돌아올게.		Self Citation
8087793eb5c30ef2c8970a3197cdf9d065feaafba7ea6d002f7c19ff880f1316	진짜예요.		Self Citation
80d97bc2b204101b5acae75242840b50e92124a5c34c29b30dc6fcac249212c3	멋지군요!		Self Citation
80df9a0e1f6c2fe972ac9dcfe4f3c439c5a236d9b08464f8498a9236ba21ba69	별일 없죠?		Self Citation
80f7e1e8f4cfed2843a6caddec1b83b5ce3d961ef8cdf7e82c02a9902329d08d	내 말 잘 들어.		Self Citation
81125c0e96ac53aa5580831e978b1f9b4fb57a2ac0b9325a91bca1d791200f34	괜찮죠?		Self Citation
8116826a23fd15649276c0ce548e718bcf07691d29ff6979240f23d599968bde	다가오지 마.		Self Citation
81190b2333007f3fd595706dd5828f5f8f7c37f53f0c1da441917fea64b162d1	잘 지냈어요.		Self Citation
811be484ff83de3384e54897e65cd3df3efe14624e642f31b17e4c5b97b90aee	두려워하지 마.		Self Citation
815335c920b5730bc8c1655dbdaaee07af30f4be6389232eab64a78c20e13166	내게 맡겨.		Self Citation
815748c21255e4ec977d507f4370497be9ce6474cbe77eff6cdc0c06cbee9b34	날 믿어요.		Self Citation
8182e4cf0629cf02681db9079dee65ba75994a65afe5d5f10cc0e15eb015f4a5	어째서?		Self Citation
8185750d2254140c1798c3c9fe7bbe77b47e84e4e0fcb2ab9ee4fd6348a1a6e5	앉아요.		Self Citation
81907b6e096653fe5b6606ce1ed43070b7058380d323cefe95697bcc91c8ecb6	섹시한 표정을 지으려고 눈을 깜빡이거든요.		Self Citation
81de9534f06b0027493a2960ff3cb179e3dbf0239279a81760c93d6f48f0d956	얼마나 오래 걸릴까요?		Self Citation
81e2a7cb3451af15d6108326e0db8a6fe6231b764ade30ee3f419b4dc06d9f7e	가지 마.		Self Citation
81f422bfc67a4edbb370b2a4d01672b8c5ec9695105bbec1134c598bd68979db	그렇지 않아요.		Self Citation
81f7725e93e3f64e9716dde40a9ba0ce4abeededc5552fa5b5a80b66e5cdfb60	보고 배워.		Self Citation
822ae192efbbf3be508838b89efe519f560b31971a59c74d481a49b9c2e996b9	빨리 움직여!		Self Citation
822c8c9cdf99720aea9d4d34f9dfa0d4c8fe656a99fafd783514b4706fa44911	여기 계세요?		Self Citation
823d5136f72cd2205732b0fc5cef9a93629dd2517afafc28855eb3bdd1f5a799	결과가 나왔어.		Self Citation
824d299242bc22a464ad37a1da6584cb1b27ece9517f7ede277cca1a75013ecf	의도한 건 아니었어.		Self Citation
8255e7b620eecf5d7ea6119a5f7b69a3d4f1692f6a571dd19a1dc8fff121e147	다쳤어요?		Self Citation
8267f925adb87aed1c7942a8710d13d8674998ce919175ac62166fe999e95807	긴장하지 마세요.		Self Citation
82749e1ce96ade78df0d38ca402aaa8f6564e9ebd69003801be2aa05ebc01303	피곤해.		Self Citation
82849a8d6d0be8ec0ca1926154f494e96cc04685bfc117e710844b8c740e53bb	누구죠?		Self Citation
829256864f659d6afd116f824135d4ea2bae2a29cc1a9f37d4649e1d6a7e7741	몇 살이죠?		Self Citation
82d2244aed0da7b4e26a4cba4e14d0ac768c8d456c3be3647b39b37d22910d29	농담해요?		Self Citation
82e1e0c4fdb07e7c86d35300fef984f67e65c7cf79931f1a69b65ecf9c57a2dd	왜 남아서 싸우지 않았어요?		Self Citation
82f2aab2e7e43286ba871f1d31fb92cb3bc7b4d73a227d894e07c21d4455a13e	비켜주세요.		Self Citation
82fa93fb59190cf7581694d15745e526a021f32571569471cc86c844b593fce7	그렇다.		Self Citation
82fe238e2af0fd21cf2a43aae85e67d4ed57a5e42a39df80df898ff4807c7341	좀 진정해.		Self Citation
830f6d38553702074b8917e5e83fccd40e87f04817a3b718aaedf167ad2bd2b8	좋은 생각이 났어.		Self Citation
834af247468ed75262088e3cb5f09e6650223c99e134d1b85f4c2157a7817179	안타깝지만 난 네 엄마가 아니야.		Self Citation
834e4ca1e1e1140267477afb2b686f22cd35e19859c4848632e8f9d13a848452	기분은 어때요?		Self Citation
8375afadeb554b16a3f79ae6793a228ff601c66eacec3206136d0d113b3f5eda	문을 닫아.		Self Citation
8384a15634c15f624fb3c7868af8c5c598665a63f30e6d47b7ad276f2e7a75e6	도대체 무슨 일이야?		Self Citation
838a24076fe1802d5884d37680c095a0b26b705404d57cd11889b8339ef62b1c	어떻게 할 거야?		Self Citation
838e19f67b75b7b9c5f16d063944641ec254c9bdb1baa0383127d7ef586ef13d	글쎄요.		Self Citation
838e67b9f979ee26d650778168f74c2aaab59ab0a846bd0d35a63e3673a05fb0	이동해!		Self Citation
839ceab28c1338421d99be4573142b7f28376d6248ee8804b37d46e8a1a356f9	듣고 싶지 않아요.		Self Citation
83b5c8c6f9e7dabf9e840458d565d33a1988f9ba89192132f200434d9b7c2e84	많이 힘드셨겠네요.		Self Citation
83d258a503f220f76ae6543aa46a96c5bdd82bd0a741281517fb581050420d90	날 위협하는 거야?		Self Citation
83f717bb79359785c25b311fc694d0523ac8bb701ccbf9595867e7a196d2c8ea	내 잘못이 아냐.		Self Citation
83fe162f2684c3dedf678934ca45a884983175aaef8533d15310d2e49ff0eded	뭐죠?		Self Citation
84057540d232a999d4ed9594f2c746d7e8ec6716201fe25369ce183135c9259f	아무한테도 말하지 않았어요.		Self Citation
84067e3739af52f38c2998071a3f5b938aa72d5d2fb60a6d0300d9f877070437	본 적 있어?		Self Citation
84359fa8522513375b2479c9ea2ec0246c4e7a491f8211457216725d39bf9dbf	이건 불공평해요.		Self Citation
843d5b657e508e60e1af3a012d7cb3e5e8b9c9381b1a8450063e564422865c61	무슨 상관이야?		Self Citation
84452e6fb6c867cc29e948e0c4b4b7f7e0b355f1cef2bc0e88fdb45892e661fd	난 네가 싫어.		Self Citation
8448dbdadd062aa5a58e077da58cf63697906bfba0d47624efcce19ccf1238ac	여긴 웬일이에요?		Self Citation
844af6d66af465a3338a45658f8a911104d2613f98e2cfa2b99b6ab0584b2102	정확하지 않은 거 같은데.		Self Citation
8461b3d27882d438776dc1271e6aecdbac9ea6e946ccb89c9ee14f384da1c3c3	응, 맞아.		Self Citation
846240e456c6ba264d7e2d5b9e393deab32b12ff64434279ade041ac79459eca	어때?		Self Citation
8468fd7861bcd055b129046d9ffd5323a2ccc1cc22a739e21b488ed0e04dafa3	바로 그거야.		Self Citation
8480a7840a67accda2c81907ea789239009d2b6fd5a9a41f8a21431b942017b3	알아.		Self Citation
8480e543cd94e5a8f1be913ec262b94c38a86615c3a446a3d863c4beea7d0a36	말씀해 주세요.		Self Citation
84859599e16e7d789ee5847b0d62568169b691df52b0a7594de82a719a278066	키스해줘.		Self Citation
8488f8118f47e515c8dbbe9c1a0bbb661a581221892ba97cf3a53bf1fb6e6233	모두 다 알고 있어.		Self Citation
848b03d8b0fc405e10ad1ceb4a451056e06b6e7677c8a42018c00f2d6941437f	저건 뭐야?		Self Citation
8495d539fdb30fe92977b4c297f9756b5d2e82de8f5ec8224c1163c69c1cd979	중요한 일이야?		Self Citation
84a2c9e1d291d68ea8958a5cc2c17d0954cac3b4ddd38b2c3d4cc0de5e3d469e	안 돼, 안 돼!		Self Citation
84ad98e8ba020c236dcb2485573d72cead71d8a41e8d11390e77105d5eb8de4b	부탁드립니다.		Self Citation
84cf94f23731d9387d66d239f0bb051d06d1469f864c78f7900a8212dd52962f	나중에 얘기하자.		Self Citation
84d945b5db97fdb29197a6b49e381a730192108a76ebfb10971fd2cb0427367e	물론입니다.		Self Citation
84ead54bc470e74b0a5100a7e4503bf1de83ec5fd5d17f20dc7beb9a2c79945c	여기야!		Self Citation
852fe3c7d1d025d7a27ca7cbdab16fc61f3fc94f827be695711e518b3c556c12	우리가 응원해줄게.		Self Citation
855732ba8bd3ea7a639770b1345ff5fb44b67db785c0be7d96d964dc34ca4939	더 나은 생각이 있어?		Self Citation
855bca0833d37ee35dcbe472661ee5f2c0da6eb7002f3177a9645eae7b0896d8	심호흡해.		Self Citation
8575a15dc4479871eba706f475b198ad98588c47cbe3d476b484bdf4d40e1b67	바로 앞에 있잖아요.		Self Citation
85828e0a39139220623a161191eacb82e557df757ec4e8d1cbe4a64bd20a44bd	더러워.		Self Citation
858655718e572842afb773d3a959ec24639cc2f242723a94800e1cf3ba284c99	몇 살이세요?		Self Citation
8593e839c359efa810bc2a0ae9984383f6fa94c3053f1892bb057e2da1463ec7	비슷해요.		Self Citation
85a86398e1b1b01c7e06d0f4dd21d5e713afa227f65e8d780f35441b0617f0d8	내 잘못이야.		Self Citation
85b422887649c767b9ce07dae38439549c02bdeaed1cdb8bfa77540a830571a2	아직 끝난 게 아냐.		Self Citation
85bdc6845d37b486924878b580bc87cf1b362a9ad7bf612201911b4cef29ef47	너한테 보여줄 게 있어.		Self Citation
85c8564e97416cad1d91515191895bd12cbe29b8066da4a9ebee3e4a3563e46c	안 했어?		Self Citation
85dd5ff51eee235db62836bc0989735438ad98e3dc86c4c7b86fb3144d0f6f44	세상에, 괜찮아요?		Self Citation
85e50d51abcddc4b0dcfc5519b624134202d80436a61cbc73e420d8747b97d07	당신이 옳았어요.		Self Citation
85ea9f290d3b9e46deea5f3551291d4752800a3962c0ce001024b152d707f153	쏘지 마세요!		Self Citation
85ef9139cb3f99cb46eb367f4a3168b072f215a052a3b8ba58fe25f77996983a	그럴 순 없어!		Self Citation
861ab2f18582feaa27be31b2cb24989d5e6ec065ff86191f93eaf5eced081e3a	보여?		Self Citation
8628cd2869b4df1e1d73523c39dbb243327c14eafde711801c69900ba4669292	무슨 일 있었어?		Self Citation
862c9f5c35599d87ab2930ef182e8352c9aac2f3c0771fe5870799cede5c3a82	넌 누구야?		Self Citation
864abf2bc474b16a8cb217a14eec6d0fc4c53c848034e5ae0866e13b7911f6a0	유감입니다.		Self Citation
867a72a9eab1e9f7c3be503d2e7752025800c30a8a386cfb446c3679e80b873d	손님이 있어.		Self Citation
868a16593a668315b3e405f571c265327820343f2a4ae26177ebb62092e286ad	아닐걸.		Self Citation
869f343dd0bd4d132211f131f5785945832cd35ea1439b981eae329fb84ac3cb	어려운 결정이란 거 알아요.		Self Citation
86b1a830f934c55e420a577c8229d8382aabf5dae4102a9fba6788fa9a01bf0f	그냥 말해.		Self Citation
86d90c361bf007a72154a4bb45719068d5701c08726dc64aefd410c7f463a203	기대하고 있을게요.		Self Citation
8700d1a2fb379a91c3bea42a815124aba6e2445ccf29ae0ff53f67585c09e830	난 숨기는 거 없어.		Self Citation
8700e32f77d2e9fc10ca3d9ed47be98a4f0ff8a3ba39d058d31d5340c4f693c6	누가?		Self Citation
872aee9a81e9c646a4f4176d710f5fc167395ba0974b5cc81214894a96e815c8	그럴까?		Self Citation
8735670f93b7b2400bd2159b8c3bc48d476e1f5323d5548dfd3801d69522cf53	어떻게 할까요?		Self Citation
873ce2c490715a713f595f12aa784e2519219e3a2322255a44e0d23d32c6beac	잘 잤어?		Self Citation
8762e6cb74811a949ce3b399ed12669fe0164a6e64c1a96976d6aa8506ec2708	이상하네요.		Self Citation
876bdbc54b59f059d664a35edaec269552e19020b0529afdaeb62ca116b7526b	미안해 할 필요 없어.		Self Citation
876d1172475c59f763714ab52cb4ff057d19f079534479d3d419d23e75bda205	원하는 게 뭐야?		Self Citation
87821f98648245a67a28d7d425ee380537fd18e822075489b30a57d0da3a652d	과연 그럴까?		Self Citation
87a8c84f59a5d92fedfe5a2862e128c5b81e25c21e6c54c65a8b9e3e4f0a452d	손대지 마!		Self Citation
87c600b42745991e882f98a989da29635b78f7e0fa2cf340d86a3b3953fd4e1e	영어 할 줄 알아요?		Self Citation
87f10f3adf5470c224a886169ad6a3c7da9b0a9763de220b000ef8654e9bf9f5	아저씨 말이 맞아요.		Self Citation
87f934e5bfc195ef3881c65c024eb035d68a8edf57d166f033280f48242c9bed	어떻게 지냈어?		Self Citation
880915b6ecf18afc3f26baa041adcebd1691f072e2e36ce2b314af38154c7d54	그건 아니야!		Self Citation
8809f4cb3a7acc68281db50a4d5e2d4cd94f390c21f88ec805d4af037f2c44ba	선물이야?		Self Citation
882ae833623c526d8c86f262f9c1df4f23aeecf3a1f46b274cc4674661a0934c	이리 줘.		Self Citation
882c34a482531dd5c572ab9c0f7a98a99fa0add619dc2d706e18294f8425a2d6	매우 불안정하고 신뢰할 수 없다는 거예요.		Self Citation
8835b58edcf68ec4df419e42d78136aaee3336c0d059c7c746ff24ddab7e30d1	안녕히 주무셨어요?		Self Citation
8847cba1e019f0028b758c06f8074ca70d3ff656d3230b93daa16d3e3397bead	멋지군!		Self Citation
8862360ab6a70061205a24448a7480e5a871fd97897bebd661a0269ca5da3270	뭔데?		Self Citation
88731f14c2dc6b83d6346edb87de72a4aeb5cb5c0f6e823e29f0692e84501743	유감이에요.		Self Citation
8892bb43930a6201458559c1d7f48399c182bdb93ba2b8d890effa12eee38d45	이쪽이야.		Self Citation
88a6d0ce354585c9210d02845618ed23b54136c71447545b5cb7614ce52df23d	누구라고요?		Self Citation
88acfbb37ae4d05684a20fb3bd39db5a28430355478c1ba41e0ea45c2d72b6f2	우린 친구였잖아.		Self Citation
88c3cabda42baa645bd197401aabbdfc421b0047cce746087280ab3ca3d174e1	엄마야!		Self Citation
88c7435fca5078b3f445bb8f3fe19780f529749a65af3efd4bb5d875f35cc34b	너무 좋아!		Self Citation
8907c264570860fc3152871854b62db7c06fccea0e7927fcab4a047a6e896b5e	저도 그래요.		Self Citation
8961679ebb9cd6216c5c2b282d6d962a8aba6181c6a9d7d76dd3f1c2d1380758	와이파이 접속했어요.		Self Citation
8968e3638cd544c7929335bff669066534bbdd8c62b9540e3af84fd5b4d0265a	부모님은 어디계시니?		Self Citation
8973bae388eefb35eb8d1b94665dd665a56cc694eb87459a6d6cdfa16d794e11	이건 어때요?		Self Citation
8989adb98aed24df27270fefb4c693128003948212513927d7402fa449272e9b	그는 죽었어.		Self Citation
899e16528d9ce7eee1bdb975147731322a5ca23b003c8b6dd181815b15276a52	어디 갔지?		Self Citation
89a51d84eaf2c7bc258531ab00d340a8465e09eec467bd1e216ac8527e1815bf	그럴 필요 없어요.		Self Citation
89ac76912f9362ae717c83f09ce9a3ba725e35b894ad67102d69ccb67d6ecbaf	누구?		Self Citation
89b337cc1ea6a124ebd94809bc3a7690fadc91e0601b7e6606b279c52d6c4fdc	모른다고?		Self Citation
89ceec510ba3f263a3f36611c6532f08e24395272e771b5b4f815dd62af6219b	움직여!		Self Citation
8a1ef3898a2153426e7af96779070c5b758cb0b128ea234166cba6f7d43d9e9d	생각해 볼게요.		Self Citation
8a28f36e203c30f1133a14acc050eb3cf8d8bde1fdaf01d86935c900f330347e	대기해.		Self Citation
8a32e1dd3ddddc087e4f1b5f21caa49eea00aa70d9ebcaa5451f19bedb3ca6bc	커피 드실래요?		Self Citation
8a42d68d4ff8ef63e474300809f2b2a2ec036881c3c952142f08d8563d3c30bb	아냐, 아냐.		Self Citation
8a5290bf2be53bf4f63a4eb8f3f9ad053854eca600f098a903deb6177ebb0c77	내려놔.		Self Citation
8a61fb7e8712d5a557e8240dada18883c7d9cbb6ba2267053f9569c71b1c2249	이동!		Self Citation
8a66d7c9ef4ef1edeade509b29c2531b277cca377cd59608d8a42340907f3d78	난 딸이 없어.		Self Citation
8a6f08087a789e4a124e80b0f53d4490a34ba167530feb0fe01cb54a9228dced	무슨 뜻이지?		Self Citation
8a8eddd0b36ee0a7fbf063b4e630b7a143b7e154058a2dcc8b02377bd357dfb0	따라오시죠.		Self Citation
8aa845d5b5a1fdf39b96b5e302d8015a4a720f0c80e571a04669d8ede90711a2	어차피 상관 없어.		Self Citation
8aade740dc036957c19f131a50be883d77514014dbe3123481e01ba74b984b94	네 잘못이 아니야.		Self Citation
8ab38315b0113af88abf53b88285441936e784de3899fb381af40bc8ab40d509	그런 거 아니에요.		Self Citation
8ab7ea797f4bf67654c8c28676c8610db264f7c560c3864a6338263822d1c600	노력하고 있어요.		Self Citation
8ac1c17633319ee6ef5d68aa0a27809ee681de95cdc8df5c02c2dfa6b9422b06	도시를 구하려고 말야.		Self Citation
8ac64736a58e01fe1de2d48a19005616d05dcb2603d4833e1efe0019e43021b2	저녁 먹자.		Self Citation
8aeb1d5e262f27a58a36ae8cd8da3451fe913cb5c4474273a6c84abd295c04da	음성 녹음에다가 대고 스피커로 트는 놈들이 있단 말이죠?		Self Citation
8af3a6e1be1aaddd7b02b2c96d071f47df70112a08b2e8c27af86010634b55f2	카운셀링 받아봤어요?		Self Citation
8b10089ef70f227aaad06f72c95298f3418b107c79b2247d12e5fe3c63b90842	누구냐?		Self Citation
8b174b8dc15da2557df295e94c0b4fe47af5fd39baefdc0c26f6ab9e8953537b	내 소설에서는 아무도 죽지 않는다.		Self Citation
8b23e525a90b32851e38be64b876c13f950de87a0b05355cbfb560dd0a9503ef	최근 비행기 사고로 많은 분들이 다치고 목숨을 잃었습니다.		Self Citation
